"playerId","fg","fgAtt","xp","fgMiss","analyst","player","position","games","fg0019","fg2029","fg3039","fg4049","fg50","fg0039","season"
2541556,28,33,34,5,7,"Brandon McManus","K",NA,NA,NA,NA,NA,NA,NA,2016
2550325,27,31,48,4,7,"Chandler Catanzaro","K",NA,NA,NA,NA,NA,NA,NA,2016
2550545,27,31,40,4,7,"Chris Boswell","K",NA,NA,NA,NA,NA,NA,NA,2016
2550545,22,27,40,5,7,"Chris Boswell","K",NA,NA,NA,NA,NA,NA,NA,2016
2550636,29,34,38,5,7,"Cairo Santos","K",NA,NA,NA,NA,NA,NA,NA,2016
2550636,27,33,41,6,7,"Cairo Santos","K",NA,NA,NA,NA,NA,NA,NA,2016
2553833,23,29,38,6,7,"Josh Lambo","K",NA,NA,NA,NA,NA,NA,NA,2016
2556601,29,34,48,5,7,"Wil Lutz","K",NA,NA,NA,NA,NA,NA,NA,2016
71309,29.3,35.7,38.6,6.4,9,"Graham Gano","K",NA,NA,NA,NA,NA,NA,NA,2016
89802,24.1,27.8,39.4,3.7,9,"Ryan Succop","K",NA,NA,NA,NA,NA,NA,NA,2016
2495150,26.6,30.4,33.9,3.8,9,"Kai Forbath","K",NA,NA,NA,NA,NA,NA,NA,2016
2495259,28.2,32.5,43.3,4.3,9,"Dan Bailey","K",NA,NA,NA,NA,NA,NA,NA,2016
2503471,27.7,31.4,41.3,3.7,9,"Adam Vinatieri","K",NA,NA,NA,NA,NA,NA,NA,2016
