"season","gsis_id","prev_season","games","pass_att","pass_comp","pass_yds","avg_pass_yds","sd_pass_yds","yac","pass_length","avg_pass_length","sd_pass_length","pass_tds","pass_int","fumbles","avg_pass_ydnorm_dvoa","avg_pass_yds_dvoa","sum_pass_yds_dvoa","avg_pass_ydnorm_voa","avg_pass_yds_voa","sum_pass_yds_voa","rush_att","rush_yds","avg_rush_yds","sd_rush_yds","rush_tds","avg_rush_ydnorm_dvoa","avg_rush_yds_dvoa","sum_rush_yds_dvoa","avg_rush_ydnorm_voa","avg_rush_yds_voa","sum_rush_yds_voa","rec","rec_yds","avg_rec_yds","sd_rec_yds","rec_tds","avg_rec_ydnorm_dvoa","avg_rec_yds_dvoa","sum_rec_yds_dvoa","avg_rec_ydnorm_voa","avg_rec_yds_voa","sum_rec_yds_voa","prev_yr_pts"
2012,"00-0026300",2011,7,34,19,222,6,10.9620557682702,32,332,8.97297297297297,11.954744493962,1,2,1,0.436532427256961,-0.967391010009576,-35.7934673703543,0.455099273217466,-0.183889180166293,-6.80389966615285,11,66,6,66,0,0.578413209189006,1.20712216837452,13.2783438521197,0.568001330616821,1.36132602963552,14.9745863259907,0,0,0,0,0,0.28670374352033,-6.97247706422018,-13.9449541284404,0.252859574880802,-7.1544094237504,-14.3088188475008,15.48
2012,"00-0026314",2011,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,220,11,9.80332918746967,1,0.594051932206557,4.19526111418699,83.9052222837398,0.618000323215003,4.63839333779589,92.7678667559177,28
2012,"00-0026345",2011,16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,28,7,28,0,0.580703116213866,2.55216930135639,10.2086772054255,0.607579181700968,2.37346402263265,9.49385609053059,70,950,7.08955223880597,12.6998091789389,7,0.468964244474116,0.724294983992146,97.0555278549475,0.461190315049165,0.520172160064267,69.7030694486118,135.8
2012,"00-0026349",2011,5,49,33,502,9.47169811320755,15.6789959617525,227,474,8.94339622641509,10.6218481195412,6,2,0,0.510762858340279,3.16129275278291,167.548515897494,0.51013560689565,3.29089771299374,174.417578788668,2,4,2,4,1,0.447645516613672,-1.64838187702265,-3.29676375404531,0.373164804634873,-2.21241681790684,-4.42483363581367,0,0,0,0,0,0,0,0,0,0,0,58.48
2012,"00-0026367",2011,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,161,588,3.65217391304348,588,4,0.45987923694332,-0.427781825649697,-68.8728739296012,0.454061257734295,-0.647732660186965,-104.284958290101,22,130,3.82352941176471,9.74048280875202,1,0.399786511781088,-2.1364911607489,-72.6406994654626,0.364525259224019,-2.78723224890869,-94.7658964628956,97.8
2012,"00-0026393",2011,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,133,7.82352941176471,133,0,0.537666910075389,3.61446158012338,61.4458468620974,0.525677763723548,3.59551859153416,61.1238160560808,26,310,8.85714285714286,12.4549608758987,3,0.50035868346054,2.0103360319833,70.3617611194154,0.518029211628262,2.49613596962163,87.364758936757,60.3
2012,"00-0026491",2011,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,32,3.2,32,0,0.412334178698957,-1.4404502036422,-14.404502036422,0.414087716569019,-1.24382791394995,-12.4382791394995,1,19,19,0,0,0.882287303456416,12.5529953917051,12.5529953917051,0.864747777447513,11.8455905762496,11.8455905762496,5.1
2012,"00-0026498",2011,16,685,438,5094,7.04564315352697,10.6068951190436,2411,5500,7.60719225449516,10.0914408345254,45,16,11,0.481618558901831,0.352688563026161,254.993831067914,0.488575628806681,0.7267995840203,525.476099246677,17,86,5.05882352941176,86,0,0.501615139626549,0.633087620606088,10.7624895503035,0.457107280180077,0.253697601126699,4.31285921915388,0,0,0,0,0,0,0,0,0,0,0,428.36
2012,"00-0026516",2011,1,1,0,0,0,0,0,71,71,0,0,0,0,1,0,0,0.253601849602309,-5.6,-5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"00-0026544",2011,3,5,4,29,5.8,5.67450438364444,23,23,4.6,7.23187389270582,0,0,0,0.424568842214103,-1.63197553270149,-8.15987766350743,0.519522714833353,0.219604613448226,1.09802306724113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16
2012,"00-0026625",2011,1,1,1,22,22,0,0,22,22,0,0,0,0,0.884087740366881,13.7286432160804,13.7286432160804,0.916355583781572,14.8455905762496,14.8455905762496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88
2012,"00-0026664",2011,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-9,-9,-9,0,0.0773569286431633,-9.25,-9.25,0.0441122251460991,-10.7767857142857,-10.7767857142857,0,0,0,0,0,0,0,0,0,0,0,-2.9
2012,"00-0026796",2011,13,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,278,1236,4.44604316546763,1236,11,0.466542462348207,-0.0375641433208405,-10.4428318431937,0.465443507117261,-0.0415488552810138,-11.5505817681218,53,622,8.76056338028169,15.290954178143,2,0.48323702863391,2.11747910667984,150.341016574269,0.48260271471906,2.04201608382346,144.983141951466,253.8
2012,"00-0026898",2011,16,538,306,3243,5.62045060658579,9.04904448251864,1509,4319,7.48526863084922,8.59547329018165,36,19,17,0.448785254839676,-0.802160061294474,-462.846355366912,0.453713113178266,-0.686575342972387,-396.153972895067,30,111,3.7,111,7,0.45163369125947,-0.531497957550105,-15.9449387265031,0.450957556663206,-0.767867673774693,-23.0360302132408,0,0,0,0,0,0,0,0,0,0,0,326.82
2012,"00-0026901",2011,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,57,11.4,57,0,0.732289933852798,6.91561908565192,34.5780954282596,0.746034703065887,6.99828346852127,34.9914173426063,71,1196,10.4912280701754,15.3081883427434,10,0.553069470986284,4.40319313422096,501.96401730119,0.536865842658672,3.82000743016442,435.480847038744,183.3
2012,"00-0026941",2011,16,1,0,0,0,0,0,-6,-6,0,0,0,0,0.254011971197239,-6.32307692307692,-6.32307692307692,0.262744325990572,-6.3085250338295,-6.3085250338295,112,388,3.46428571428571,388,3,0.446625981657343,-0.768339420589307,-86.0540151060024,0.428812820384246,-1.0925535980032,-122.366002976358,13,38,2.23529411764706,4.2357025946811,0,0.363134362038349,-3.49522525613386,-59.4188293542756,0.357521388143572,-4.02885279334295,-68.4904974868302,60.6
2012,"00-0026993",2011,15,544,343,3443,6.0087260034904,8.74812231301472,1650,4008,6.99476439790576,7.96616361558929,20,20,16,0.469808407914701,-0.442781692751766,-253.713909946762,0.464907029816252,-0.403295410728019,-231.088270347155,44,242,5.5,242,4,0.542696914445761,1.07497886799121,47.2990701916133,0.559063391088504,1.37828485767877,60.6445337378659,0,0,0,0,0,0,0,0,0,0,0,233.92
2012,"00-0026995",2011,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0.293170775653849,-3.26744186046512,-3.26744186046512,0.294721252768433,-3.64322444041137,-3.64322444041137,63,875,9.11458333333333,10.801432450488,5,0.540463705623714,2.73848909199039,262.894952831078,0.538754736384616,2.56880122874005,246.604917959045,115.6
2012,"00-0027026",2011,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,384,5.18918918918919,8.97130230719068,2,0.441109431172347,-0.739348568230718,-54.7117940490731,0.426617789817907,-1.21394988192142,-89.8322912621848,50.4
2012,"00-0027071",2011,1,38,24,157,3.82926829268293,6.84800131069055,116,202,4.92682926829268,9.01496046553294,1,0,0,0.434672163372284,-2.03637822185,-83.4915070958498,0.430911975023559,-2.2726384846998,-93.1781778726919,4,28,7,28,0,0.645585707849557,2.68316326530612,10.7326530612245,0.630092283298465,2.48149919546467,9.92599678185866,0,0,0,0,0,0,0,0,0,0,0,15.08
2012,"00-0027121",2011,1,2,0,0,0,0,0,31,15.5,4.94974746830583,0,0,0,0.641632938010897,-4.91666666666667,-9.83333333333333,0.385345105796846,-2.15686274509804,-4.31372549019608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"00-0027134",2011,9,243,132,1441,5.56370656370656,11.016143693101,740,2039,7.87258687258687,9.80879121719991,9,9,7,0.435918578078551,-0.920410551365283,-238.386332803608,0.433384793006851,-0.890934000636351,-230.751906164815,15,109,7.26666666666667,109,0,0.573514168162004,2.42795592070822,36.4193388106234,0.572095365565248,2.64514280585867,39.6771420878801,0,0,0,0,0,0,0,0,0,0,0,90.54
2012,"00-0027595",2011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,6.75,5.37742193496723,0,0.480362158406825,-0.903588349305481,-3.61435339722192,0.51660764938334,0.222719844368505,0.890879377474019,2.7
2012,"00-0027618",2011,1,1,1,49,49,0,15,34,34,0,1,0,0,0.99984397919638,40.0239043824701,40.0239043824701,0.999950404917662,41.8455905762496,41.8455905762496,1,59,59,59,0,0.999999853961609,53.5833333333333,53.5833333333333,1,55.4988290398126,55.4988290398126,1,10,10,0,0,0.565645598691281,2.42105263157895,2.42105263157895,0.689340244025941,4.51876379690949,4.51876379690949,14.86
2012,"00-0027681",2011,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,614,10.9642857142857,15.6797081207925,4,0.555733963092049,3.98463770690683,223.139711586783,0.551212440233913,4.36137517158298,244.237009608647,85.4
2012,"00-0027685",2011,11,1,1,15,15,0,0,15,15,0,0,0,0,0.812198595225764,8.04712041884817,8.04712041884817,0.767247827724904,7.8455905762496,7.8455905762496,0,0,0,0,0,0,0,0,0,0,0,22,288,6.69767441860465,8.71652749698861,2,0.482850726043075,0.085523030813823,3.67749032499439,0.482994258881828,0.414767387898648,17.8349976796419,41.4
2012,"00-0027688",2011,13,461,264,2551,5.16396761133603,8.60629971438348,1207,3121,6.31781376518219,8.71722819602856,15,13,13,0.45766303988421,-0.667671340274242,-329.829642095475,0.441213098302665,-1.14164500962646,-563.972634755471,51,218,4.27450980392157,218,1,0.530853120966556,0.136318037567261,6.9522199159303,0.476327286917469,-0.305560228289618,-15.5835716427705,1,-5,-2.5,3.53553390593274,0,0.56672932241787,-5.60643564356436,-11.2128712871287,0.303638288323127,-6.14863328330377,-12.2972665666075,167.34
2012,"00-0027690",2011,16,1,0,0,0,0,0,29,29,0,0,0,1,0.253773760526665,-8.73972602739726,-8.73972602739726,0.283052566660056,-6.07524752475248,-6.07524752475248,1,1,1,1,0,0.278772160069555,-2.4,-2.4,0.267524646203654,-3.73235294117647,-3.73235294117647,44,612,6.51063829787234,10.9914381937347,11,0.468895339199181,0.236477084734626,22.2288459650549,0.457392639899714,0.181220832551308,17.034758259823,125.3
2012,"00-0027692",2011,1,1,1,11,11,0,11,0,0,0,0,0,0,0.679994020422686,4.97860962566845,4.97860962566845,0.639725394324145,3.8455905762496,3.8455905762496,1,5,5,5,0,0.683461557856165,2.075,2.075,0.517740265431127,0.267647058823529,0.267647058823529,0,0,0,0,0,0,0,0,0,0,0,0.94
2012,"00-0027702",2011,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,3,3,0,0.373817704548212,-1.96812749003984,-1.96812749003984,0.403848247495445,-1.64322444041137,-1.64322444041137,65,779,6.28225806451613,8.1685103117612,3,0.487937237453329,-0.0165622986932406,-2.05372503796184,0.476570725124824,-0.0199664089926835,-2.47583471509275,92.2
2012,"00-0027722",2011,2,16,11,101,5.94117647058824,11.0140284877701,39,203,11.9411764705882,16.5811285360621,0,2,0,0.437850162530519,-0.516079571940313,-8.77335272298533,0.43409694547149,-0.355428788590764,-6.04228940604299,1,2,2,2,0,0.352860291655822,-2.26744186046512,-2.26744186046512,0.347705925683244,-2.64322444041137,-2.64322444041137,0,0,0,0,0,0,0,0,0,0,0,0.24
2012,"00-0027754",2011,8,274,151,1774,5.97306397306397,10.5198950050935,808,2629,8.85185185185185,9.03287566851459,12,14,7,0.465143244866085,-0.089792897490049,-26.6684905545446,0.452150126360225,-0.447688158542247,-132.963383087047,21,131,6.23809523809524,131,0,0.574868784649232,1.67883772247192,35.2555921719104,0.569144409641608,1.56630057621539,32.8923121005232,0,0,0,0,0,0,0,0,0,0,0,114.06
2012,"00-0027793",2011,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,41,5.85714285714286,41,0,0.583478848697988,1.12026156097775,7.84183092684424,0.567394069535685,1.23920161773765,8.67441132416358,69,1125,9.07258064516129,11.7820128769437,2,0.55001965749524,2.88304660377697,357.497778868345,0.544501855912629,2.78627904965725,345.498602157499,128.6
2012,"00-0027796",2011,8,63,34,361,5.46969696969697,8.18670535210255,141,605,9.16666666666667,9.97779586163248,3,2,1,0.458978561202026,-0.751181513373623,-49.5779798826591,0.452629677105021,-0.895000585775916,-59.0700386612105,22,154,7,154,2,0.521953086598881,1.41942382162437,31.2273240757362,0.508912376739736,2.1027713316973,46.2609692973406,1,9,1.5,3.67423461417477,0,0.341747343070121,-3.51215762620838,-21.0729457572503,0.322979521921489,-4.56674929185118,-27.4004957511071,54.74
2012,"00-0027854",2011,10,356,189,1916,4.9002557544757,9.41045653739042,821,3224,8.24552429667519,9.5273465603398,7,6,10,0.433506427087494,-1.30951883521969,-512.0218645709,0.434353092161057,-1.41643265310517,-553.825167364121,11,42,3.81818181818182,42,1,0.47873122897465,-0.288510269176286,-3.17361296093915,0.437963746287764,-0.50506001446169,-5.55566015907858,0,0,0,0,0,0,0,0,0,0,0,96.84
2012,"00-0027874",2011,10,1,0,0,0,0,0,9,9,0,0,0,1,0.209399034503851,-8.97609561752988,-8.97609561752988,0.252859574880802,-7.1544094237504,-7.1544094237504,1,5,5,5,0,0.543093572116438,0.921348314606742,0.921348314606742,0.521072911828066,0.356775559588627,0.356775559588627,32,558,7.97142857142857,11.9854639357721,4,0.48003144663532,1.14687987532951,80.2815912730656,0.486957925735482,1.51779548204946,106.245683743462,78.3
2012,"00-0027876",2011,13,269,125,1535,5.06600660066007,10.5275859430372,645,3402,11.2277227722772,11.8507952521475,16,7,13,0.431571644678008,-1.40260491723302,-424.989289921604,0.423414903452757,-1.34705037273988,-408.156262940182,116,676,5.82758620689655,676,6,0.528627757416197,1.04927556971235,121.715966086633,0.518951245214003,0.970610575536521,112.590826762236,0,0,0,0,0,0.271141083685827,-6.44700460829493,-6.44700460829493,0.252859574880802,-7.1544094237504,-7.1544094237504,221
2012,"00-0027880",2011,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,390,4.64285714285714,390,2,0.438673421174278,0.474620309832767,39.8681060259525,0.433279230425328,0.278972882179344,23.4337221030649,27,300,7.5,12.280900326137,1,0.456382075140719,0.680424243439206,27.2169697375682,0.477322274472566,1.08764978272168,43.5059913088672,87
2012,"00-0027891",2011,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,14,2.8,14,0,0.421661801462277,-0.321944687045124,-1.60972343522562,0.414411983005763,-1.73470549414288,-8.6735274707144,34,382,6.58620689655172,7.85177258511558,3,0.495233822587661,0.249296680378372,14.4592074619456,0.480113728784944,-0.116704410641848,-6.76885581722719,55.6
2012,"00-0027902",2011,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,5,5,5,0,0.508707812792692,0.169902912621359,0.169902912621359,0.521072911828066,0.356775559588627,0.356775559588627,62,965,9.36893203883495,11.1020138530528,10,0.55592890712405,3.09112296214173,318.385665100598,0.545052198609103,2.98407229220471,307.359446097085,153
2012,"00-0027912",2011,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,431,7.18333333333333,11.9454858741016,2,0.47729907137818,0.86944391677966,52.1666350067796,0.475540524400748,0.951037117104493,57.0622270262696,55.1
2012,"00-0027939",2011,16,513,310,3900,7.10382513661202,11.6414720805809,1905,4811,8.7632058287796,10.5699975448468,24,17,12,0.477288127039754,0.443375782947987,243.413304838445,0.47979606493445,0.583138217876032,320.142881613941,117,714,6.1025641025641,714,14,0.544953508421927,1.39457475620827,163.165246476368,0.541828569118957,1.55198874554101,181.582683228298,1,27,27,0,0,0.921442636858169,18.1581920903955,18.1581920903955,0.967559585418966,19.8455905762496,19.8455905762496,400.1
2012,"00-0027943",2011,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.276406284426589,-4.11940298507463,-4.11940298507463,0.215782442210538,-4.73235294117647,-4.73235294117647,1,-1,-1,0,0,0.2495665036365,-5.80769230769231,-5.80769230769231,0.221762947029699,-7.32646048109966,-7.32646048109966,-2.1
2012,"00-0027946",2011,5,65,34,497,7.1,12.3466242525956,287,551,7.87142857142857,9.27349570374019,4,0,1,0.482935369989297,0.380272638341398,26.6190846838979,0.482266509148638,0.915864723103035,64.1105306172125,7,57,8.14285714285714,57,1,0.712402694085679,3.20627928709565,22.4439550096695,0.706210833553946,3.97841914293494,27.8489340005446,0,0,0,0,0,0,0,0,0,0,0,53.58
2012,"00-0027948",2011,15,412,210,1923,4.25442477876106,9.07198865523027,1136,3179,7.03318584070797,9.14438291139057,14,11,16,0.414984396680061,-1.9406913890921,-877.192507869629,0.409946068678532,-2.09131971575814,-945.276511522679,34,115,3.38235294117647,115,0,0.430061046555021,-1.37178521239779,-46.6406972215247,0.413195811339137,-1.51550625560857,-51.5272126906912,0,0,0,0,0,0,0,0,0,0,0,118.42
2012,"00-0027950",2011,11,291,157,1718,5.35202492211838,9.6684443526028,852,2683,8.3582554517134,10.5956654791967,18,14,9,0.441198313704922,-1.25503592812106,-402.866532926859,0.439461541065549,-1.08195053265264,-347.306120981498,25,222,8.88,222,0,0.657790136383368,3.61404418467882,90.3511046169705,0.655018333657834,3.92046558883236,98.0116397208089,0,0,0,0,0,0,0,0,0,0,0,152.92
2012,"00-0027973",2011,16,515,299,3212,5.95918367346939,10.2205331305972,1276,4260,7.90352504638219,9.67703210577653,23,13,8,0.461015913018612,-0.107991800374799,-58.2075804020167,0.451857615592026,-0.400863582059567,-216.065470730107,29,157,5.41379310344828,157,1,0.559385137059144,1.11342348589694,32.2892810910114,0.497478464547837,0.248148079239714,7.1962942979517,0,0,0,0,0,0.254011971197239,-6.32307692307692,-6.32307692307692,0.262744325990572,-6.3085250338295,-6.3085250338295,246.18
2012,"00-0027974",2011,2,5,3,35,7,8.09320702811932,9,44,8.8,3.76828873628335,0,0,0,0.458908700394575,-0.716406694702859,-3.58203347351429,0.529230454418831,0.89512488510749,4.47562442553745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4
2012,"00-0027994",2011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,57,3.8,57,1,0.486188787257925,0.0186198181057895,0.279297271586842,0.465847761629778,-0.768954819025278,-11.5343222853792,0,0,0,0,0,0,0,0,0,0,0,11.7
2012,"00-0028002",2011,13,1,0,0,0,0,0,22,22,0,0,0,0,0.237174558980818,-6.61739130434783,-6.61739130434783,0.252859574880802,-7.1544094237504,-7.1544094237504,3,11,3.66666666666667,11,0,0.437578539158953,-0.777378449511673,-2.33213534853502,0.445469227423426,-0.976557773744707,-2.92967332123412,23,350,12.0689655172414,12.3344205796009,1,0.617009052464215,5.09614467551312,147.788195589881,0.630552675749676,5.57045593436944,161.543222096714,42.1
2012,"00-0028009",2011,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,163,894,5.48466257668712,894,2,0.488375472748295,0.776342026881887,126.543750381748,0.497805525380941,0.959993034662981,156.478864650066,26,183,5.22857142857143,6.89452346297499,0,0.443659155980215,-1.5752127836647,-55.1324474282644,0.444566041469427,-1.38823136442484,-48.5880977548692,117.7
2012,"00-0028052",2011,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,2.5,7.22998805481221,2,0.393758165928136,-3.15246041982791,-37.8295250379349,0.343397941420682,-3.69478353151883,-44.337402378226,15
2012,"00-0028053",2011,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,449,4.04504504504505,449,2,0.447969972930852,-0.566562312253217,-62.888416660107,0.443024849060983,-0.615429630101712,-68.31268894129,16,195,7.5,10.523307464861,0,0.508307078674209,1.40211858756108,36.4550832765881,0.491499987489614,1.01941251415255,26.5047253679662,76.4
2012,"00-0028064",2011,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,21,1.61538461538462,21,1,0.30853883947666,-2.77651123664473,-36.0946460763815,0.31908054544265,-3.44136570986272,-44.7377542282154,1,7,7,0,0,0.523199345012033,0.689189189189189,0.689189189189189,0.511824685716403,0.346368715083799,0.346368715083799,6.8
2012,"00-0028090",2011,6,131,82,884,6.05479452054795,9.13483731196717,462,1098,7.52054794520548,10.3412259515226,3,3,6,0.467231651678258,-0.584472304603462,-85.3329564721055,0.467658595646036,-0.470958368334734,-68.7599217768711,9,65,7.22222222222222,65,0,0.501542138364551,1.46704263399099,13.2033837059189,0.571627074327492,2.11083799744118,18.9975419769706,0,0,0,0,0,0,0,0,0,0,0,41.86
2012,"00-0028091",2011,11,1,1,41,41,0,25,16,16,0,0,0,1,0.996796233485434,32.7963800904977,32.7963800904977,0.99917913089222,33.8455905762496,33.8455905762496,5,28,5.6,28,0,0.509721584787395,0.787755449535691,3.93877724767845,0.530044010818084,1.1175522975482,5.58776148774102,29,313,6.65957446808511,8.21524721304891,2,0.484100196755831,0.352685996734883,16.5762418465395,0.495033383055883,0.350708154698614,16.4832832708349,45.74
2012,"00-0028118",2011,1,1,1,15,5,11.3578166916005,5,13,4.33333333333333,7.50555349946514,0,0,0,0.40597451000459,-3.08940454969867,-9.268213649096,0.40671123600084,-1.65431273613286,-4.96293820839859,1,2,2,2,0,0.112242732479835,-2.1,-2.1,0.404619197080507,-0.8,-0.8,0,0,0,0,0,0,0,0,0,0,0,0.8
2012,"00-0028427",2011,1,1,0,0,0,0,0,5,5,0,0,0,0,0.281851430825386,-1.66666666666667,-1.66666666666667,0.267912334776159,-4.6,-4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"00-0028434",2011,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-2,-2,-2,0,0.116702396913574,-6.43577981651376,-6.43577981651376,0.162554790949172,-6.64322444041137,-6.64322444041137,51,811,9.54117647058824,11.6716515960849,4,0.568621282773211,3.46868637433867,294.838341818787,0.547260002768854,3.2370306482793,275.147605103741,102.9
2012,"None",2011,249,33,13,86,2.45714285714286,11.6577236632373,0,0,0,0,1,0,188,0.918073285218902,1.49631003250504,52.3708511376763,0.917641444323191,1.39022910987177,48.6580188455118,127,85,0.669291338582677,85,0,0.524137432872647,-2.37172174946426,-301.208662181961,0.488343378360294,-2.32802637986375,-295.659350242697,13,-7469,-5.42017416545718,4.92158696664987,20,0.165104191111371,-11.1734847464649,-15397.0619806286,0.159277021957707,-11.5474969599738,-15912.4508108438,-984.96
2012,"00-0004541",2011,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,398,7.80392156862745,8.63485867363939,6,0.492108850336002,0.9666973730943,49.3015660278093,0.514944736305708,1.47203036346055,75.0735485364882,75.8
2012,"00-0005091",2011,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,57,3.35294117647059,57,0,0.456187428838618,-0.912023567073461,-15.5044006402488,0.449935772381585,-1.23256890768886,-20.9536714307106,7,34,3.77777777777778,7.5129517797231,0,0.415581432515031,-2.00438375484007,-18.0394537935606,0.399534472302864,-3.04794470381868,-27.4315023343681,7.1
2012,"00-0010500",2011,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,170,4.85714285714286,6.54011538458592,0,0.435953153733737,-1.0138920967534,-35.486223386369,0.435874108860296,-1.22925526735469,-43.0239343574142,15
2012,"00-0014655",2011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,7.5,10.6066017177982,0,0.55052285403235,0.517607828471702,1.0352156569434,0.516173229905202,0.92616796940642,1.85233593881284,1.5
2012,"00-0016689",2011,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.308537538725987,-0.25,-0.25,0,0,0,0,0,0,0,0,0,0,0,-2
2012,"00-0017162",2011,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,387,6.14285714285714,6.77008872781505,2,0.498034710238103,0.23467942723811,14.784803916001,0.4857323980888,-0.147970927695708,-9.3221684448296,48.7
2012,"00-0019484",2011,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,98,3.5,98,0,0.456174360183894,-1.14420014782901,-32.0376041392122,0.455928794317619,-0.937463851927615,-26.2489878539732,5,13,1.85714285714286,4.59813626840888,0,0.366366835629444,-4.15356234541783,-29.0749364179248,0.323614220451401,-4.82730615310349,-33.7911430717244,11.1
2012,"00-0019641",2011,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,485,3.16993464052288,485,0,0.412294751625165,-1.42515504170907,-218.048721381488,0.40978899905896,-1.3409429537784,-205.164271928095,5,43,6.14285714285714,9.51189731211342,0,0.435040139824007,-0.929076679020419,-6.50353675314293,0.432369252621659,-0.845667596700623,-5.91967317690436,52.8
2012,"00-0020267",2011,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
2012,"00-0020337",2011,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,56,9.33333333333333,56,0,0.678669125304639,4.5488865684176,27.2933194105056,0.671632522532822,4.68658632272524,28.1195179363514,79,1437,11.1395348837209,14.038309296599,8,0.562487533272592,4.2476670656681,547.949051471185,0.563347242202057,4.47436192046426,577.192687739889,191.3
2012,"00-0020494",2011,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,595,6.26315789473684,9.08495427489493,4,0.464250720318333,-0.0579969317346608,-5.50970851479277,0.470518246654976,-0.0322982002284692,-3.06832902170457,83.5
2012,"00-0020516",2011,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,283,7.86111111111111,7.61259399295584,1,0.559439021235252,1.57254556898978,56.6116404836321,0.540664715282491,1.71540109408445,61.7544393870402,34.3
2012,"00-0020804",2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,0,0.391718538704925,-2.8407960199005,-2.8407960199005,0.384596838875251,-3.1544094237504,-3.1544094237504,0.4
2012,"00-0021147",2011,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.5,1,0,0.257918311177032,-4.47727272727273,-8.95454545454545,0.297061302302159,-3.83823529411765,-7.67647058823529,22,309,8.13157894736842,10.2671637511826,2,0.509173239316756,1.4397918421313,54.7120900009895,0.516598196873908,1.710808867842,65.0107369779959,43
