"player_id","trim_name","player_name","position","status","draft_year","years_played","gsis_id"
2514477,"KENNYFRYER","Kenny Fryer","CB","RET",1944,1,NA
2514479,"DOMFUCCI","Dom Fucci","CB","RET",1955,1,NA
2514481,"JEANFUGETT","Jean Fugett","TE","RET",1972,8,NA
2514481,"JEANFUGETT","Jean Fugett","WR","RET",1972,8,NA
2514482,"DICKFUGLER","Dick Fugler","DL","RET",1952,2,NA
2514482,"DICKFUGLER","Dick Fugler","OL","RET",1952,2,NA
2514485,"BILLFULCHER","Bill Fulcher","LB","RET",1956,3,NA
2514485,"BILLFULCHER","Bill Fulcher","OL","RET",1956,3,NA
2514487,"CHARLEYFULLER","Charley Fuller","RB","RET",1961,2,NA
2514488,"FRANKFULLER","Frank Fuller","OL","RET",1953,9,NA
2514490,"JOHNNYFULLER","Johnny Fuller","CB","RET",1968,8,NA
2514491,"LARRYFULLER","Larry Fuller","RB","RET",1944,2,NA
2514491,"LARRYFULLER","Larry Fuller","CB","RET",1944,2,NA
2514491,"LARRYFULLER","Larry Fuller","LB","RET",1944,2,NA
2514492,"MIKEFULLER","Mike Fuller","CB","RET",1975,8,NA
2514493,"STEVEFULLER","Steve Fuller","QB","RET",1979,8,NA
2514494,"EDFULLERTON","Ed Fullerton","CB","RET",1953,1,NA
2514497,"DANNYFULTON","Danny Fulton","WR","RET",1979,3,NA
2514498,"EDFULTON","Ed Fulton","OL","RET",1978,2,NA
2514499,"KENFULTON","Ken Fulton","OL","RET",1921,1,NA
2514500,"TEDFULTON","Ted Fulton","OL","RET",1931,2,NA
2514501,"MIKEFULTZ","Mike Fultz","DL","RET",1977,5,NA
2514502,"TOMFUNCHESS","Tom Funchess","OL","RET",1968,7,NA
2514504,"JOHNFUQUA","John Fuqua","RB","RET",1969,8,NA
2514505,"RAYFUQUA","Ray Fuqua","DL","RET",1935,2,NA
2514506,"JIMFUREY","Jim Furey","LB","RET",1961,1,NA
2514507,"TONYFURJANIC","Tony Furjanic","LB","RET",1986,3,NA
2514509,"JOHNFURMAN","John Furman","QB","RET",1962,1,NA
2514510,"STEVEFURNESS","Steve Furness","DL","RET",1972,10,NA
2514511,"TONYFURST","Tony Furst","OL","RET",1940,3,NA
2514512,"CHUCKFUSINA","Chuck Fusina","QB","RET",1979,4,NA
2514513,"TOMFUSSELL","Tom Fussell","DL","RET",1967,1,NA
2514514,"BOBBYFUTRELL","Bobby Futrell","CB","RET",1986,5,NA
2514516,"JOHNGABLER","John Gabler","OL","RET",1925,2,NA
2514517,"ROMANGABRIEL","Roman Gabriel","QB","RET",1962,16,NA
2514519,"DENNISGADBOIS","Dennis Gadbois","WR","RET",1987,2,NA
2514520,"ROBERTGADDIS","Robert Gaddis","WR","RET",1976,1,NA
2514524,"MIKEGAECHTER","Mike Gaechter","CB","RET",1962,8,NA
2514525,"DERRICKGAFFNEY","Derrick Gaffney","WR","RET",1978,8,NA
2514526,"JIMGAFFNEY","Jim Gaffney","CB","RET",1945,2,NA
2514526,"JIMGAFFNEY","Jim Gaffney","RB","RET",1945,2,NA
2514527,"JEFFGAFFNEY","Jeff Gaffney","K","RET",1987,1,NA
2514528,"MONKGAFFORD","Monk Gafford","CB","RET",1946,3,NA
2514528,"MONKGAFFORD","Monk Gafford","RB","RET",1946,3,NA
2514530,"BOBBYGAGE","Bobby Gage","CB","RET",1949,2,NA
2514531,"STEVEGAGE","Steve Gage","CB","RET",1987,2,NA
2514533,"LARRYGAGNER","Larry Gagner","OL","RET",1966,5,NA
2514534,"DAVEGAGNON","Dave Gagnon","RB","RET",1974,1,NA
2514535,"ROYGAGNON","Roy Gagnon","OL","RET",1935,1,NA
2514537,"BOBGAIN","Bob Gain","DL","RET",1952,12,NA
2514538,"CHRISGAINES","Chris Gaines","LB","RET",1988,1,NA
2514539,"CLARKGAINES","Clark Gaines","RB","RET",1976,7,NA
2514541,"GREGGAINES","Greg Gaines","LB","RET",1981,7,NA
2514542,"JERRIDGAINES","Jerrid Gaines","CB","RET",2008,1,NA
2514543,"LAWRENCEGAINES","Lawrence Gaines","RB","RET",1976,4,NA
2514546,"SHELDONGAINES","Sheldon Gaines","WR","RET",1987,1,NA
2514548,"WENDALLGAINES","Wendall Gaines","TE","RET",1995,1,NA
2514548,"WENDALLGAINES","Wendall Gaines","DL","RET",1994,1,NA
2514549,"WENTFORDGAINES","Wentford Gaines","CB","RET",1978,3,NA
2514550,"CHARLIEGAINOR","Charlie Gainor","DL","RET",1939,1,NA
2514551,"GEORGEGAISER","George Gaiser","OL","RET",1968,1,NA
2514552,"BLANEGAISON","Blane Gaison","CB","RET",1981,4,NA
2514553,"BOBGAITERS","Bob Gaiters","RB","RET",1961,3,NA
2514555,"HOKIEGAJAN","Hokie Gajan","RB","RET",1982,4,NA
2514556,"STANGALAZIN","Stan Galazin","OL","RET",1937,3,NA
2514556,"STANGALAZIN","Stan Galazin","LB","RET",1937,3,NA
2514559,"TONYGALBREATH","Tony Galbreath","RB","RET",1976,12,NA
2514562,"ARNIEGALIFFA","Arnie Galiffa","QB","RET",1953,2,NA
2514563,"EDGALIGHER","Ed Galigher","DL","RET",1972,8,NA
2514564,"WILLIEGALIMORE","Willie Galimore","RB","RET",1957,7,NA
2514567,"BERNIEGALLAGHER","Bernie Gallagher","OL","RET",1947,1,NA
2514568,"DAVEGALLAGHER","Dave Gallagher","DL","RET",1974,5,NA
2514569,"FRANKGALLAGHER","Frank Gallagher","OL","RET",1967,7,NA
2514572,"EDGALLAGHER","Ed Gallagher","OL","RET",1928,1,NA
2514573,"ALLENGALLAHER","Allen Gallaher","OL","RET",1974,1,NA
2514574,"HUGHGALLARNEAU","Hugh Gallarneau","CB","RET",1941,5,NA
2514574,"HUGHGALLARNEAU","Hugh Gallarneau","RB","RET",1941,5,NA
2514575,"CHONGALLEGOS","Chon Gallegos","QB","RET",1962,1,NA
2514576,"JIMGALLERY","Jim Gallery","K","RET",1987,3,NA
2514579,"TONYGALLOVICH","Tony Gallovich","CB","RET",1941,1,NA
2514580,"DAVIDGALLOWAY","David Galloway","DL","RET",1982,9,NA
2514581,"DUANEGALLOWAY","Duane Galloway","CB","RET",1985,3,NA
2514584,"JOHNGALVIN","John Galvin","QB","RET",1947,1,NA
2514585,"VINCEGAMACHE","Vince Gamache","P","RET",1986,2,NA
2514586,"LUGAMBINO","Lu Gambino","LB","RET",1948,2,NA
2514586,"LUGAMBINO","Lu Gambino","RB","RET",1948,2,NA
2514589,"RCGAMBLE","RC Gamble","RB","RET",1968,2,NA
2514590,"CHRISGAMBOL","Chris Gambol","OL","RET",1988,3,NA
2514591,"BOBGAMBOLD","Bob Gambold","QB","RET",1953,1,NA
2514592,"BILLYGAMBRELL","Billy Gambrell","WR","RET",1963,6,NA
2514594,"RUSTYGANAS","Rusty Ganas","DL","RET",1971,1,NA
2514595,"SONNYGANDEE","Sonny Gandee","DL","RET",1952,5,NA
2514595,"SONNYGANDEE","Sonny Gandee","LB","RET",1952,5,NA
2514597,"ALGANSBERG","Al Gansberg","OL","RET",1926,1,NA
2514599,"BRIANGANT","Brian Gant","LB","RET",1987,1,NA
2514600,"EARLGANT","Earl Gant","RB","RET",1979,2,NA
2514601,"REUBENGANT","Reuben Gant","TE","RET",1974,7,NA
2514601,"REUBENGANT","Reuben Gant","WR","RET",1974,7,NA
2514602,"MILTGANTENBEIN","Milt Gantenbein","DL","RET",1931,10,NA
2514603,"JERRYGANTT","Jerry Gantt","DL","RET",1970,1,NA
2514603,"JERRYGANTT","Jerry Gantt","OL","RET",1970,1,NA
2514604,"GREGGANTT","Greg Gantt","P","RET",1974,2,NA
2514605,"BOBGAONA","Bob Gaona","DL","RET",1953,5,NA
2514605,"BOBGAONA","Bob Gaona","OL","RET",1953,5,NA
2514607,"TONYGARBARCZYK","Tony Garbarczyk","DL","RET",1987,1,NA
2514609,"TEDDYGARCIA","Teddy Garcia","K","RET",1988,3,NA
2514610,"EDDIEGARCIA","Eddie Garcia","K","RET",1983,2,NA
2514611,"FRANKGARCIA","Frank Garcia","P","RET",1981,6,NA
2514612,"JIMGARCIA","Jim Garcia","DL","RET",1965,4,NA
2514613,"BUBBAGARCIA","Bubba Garcia","WR","RET",1980,2,NA
2514615,"GUSGARDELLA","Gus Gardella","RB","RET",1922,1,NA
2514618,"PHILIPPEGARDENT","Philippe Gardent","LB","RET",2007,1,NA
2514619,"RONGARDIN","Ron Gardin","WR","RET",1970,2,NA
2514619,"RONGARDIN","Ron Gardin","CB","RET",1970,2,NA
2514620,"DERRICKGARDNER","Derrick Gardner","CB","RET",1999,1,NA
2514621,"ELLISGARDNER","Ellis Gardner","OL","RET",1983,2,NA
2514622,"MOOSEGARDNER","Moose Gardner","OL","RET",1920,7,NA
2514623,"DONNIEGARDNER","Donnie Gardner","DL","RET",1991,1,NA
2514625,"BIRDIEGARDNER","Birdie Gardner","OL","RET",1920,1,NA
2514629,"CHRISGARLICH","Chris Garlich","LB","RET",1979,1,NA
2514630,"DONGARLIN","Don Garlin","CB","RET",1949,2,NA
2514630,"DONGARLIN","Don Garlin","RB","RET",1949,2,NA
2514631,"JOHNGARLINGTON","John Garlington","LB","RET",1968,10,NA
2514632,"BILLGARNAAS","Bill Garnaas","LB","RET",1946,3,NA
2514634,"DWIGHTGARNER","Dwight Garner","RB","RET",1986,1,NA
2514637,"BOBGARNER","Bob Garner","CB","RET",1960,3,NA
2514638,"BOBGARNER","Bob Garner","OL","RET",1945,1,NA
2514641,"SCOTTGARNETT","Scott Garnett","DL","RET",1984,3,NA
2514643,"BILLGARNJOST","Bill Garnjost","OL","RET",1921,1,NA
2514645,"BUDGEGARRETT","Budge Garrett","OL","RET",1920,2,NA
2514645,"BUDGEGARRETT","Budge Garrett","RB","RET",1920,2,NA
2514646,"ALVINGARRETT","Alvin Garrett","RB","RET",1980,5,NA
2514646,"ALVINGARRETT","Alvin Garrett","WR","RET",1980,5,NA
2514647,"CARLGARRETT","Carl Garrett","RB","RET",1969,9,NA
2514648,"CURTISGARRETT","Curtis Garrett","DL","RET",1987,1,NA
2514649,"DRAKEGARRETT","Drake Garrett","CB","RET",1968,2,NA
2514654,"JDGARRETT","JD Garrett","RB","RET",1964,4,NA
2514655,"JOHNGARRETT","John Garrett","WR","RET",1989,1,NA
2514658,"LENGARRETT","Len Garrett","TE","RET",1971,5,NA
2514659,"SHANEGARRETT","Shane Garrett","WR","RET",1991,2,NA
2514660,"MIKEGARRETT","Mike Garrett","RB","RET",1966,8,NA
2514661,"MIKEGARRETT","Mike Garrett","P","RET",1981,1,NA
2514662,"REGGIEGARRETT","Reggie Garrett","WR","RET",1974,2,NA
2514664,"BOBBYGARRETT","Bobby Garrett","QB","RET",1954,1,NA
2514666,"THURMANGARRETT","Thurman Garrett","OL","RET",1947,2,NA
2514667,"DUBGARRETT","Dub Garrett","DL","RET",1948,3,NA
2514667,"DUBGARRETT","Dub Garrett","OL","RET",1948,3,NA
2514669,"GARYGARRISON","Gary Garrison","WR","RET",1966,12,NA
2514672,"WALTGARRISON","Walt Garrison","RB","RET",1966,9,NA
2514673,"GREGGGARRITY","Gregg Garrity","WR","RET",1983,7,NA
2514674,"LARRYGARRON","Larry Garron","RB","RET",1960,9,NA
2514675,"LEONGARROR","Leon Garror","CB","RET",1972,2,NA
2514676,"BENGARRY","Ben Garry","RB","RET",1979,2,NA
2514678,"CHRISGARTNER","Chris Gartner","K","RET",1974,1,NA
2514679,"HECGARVEY","Hec Garvey","OL","RET",1922,10,NA
2514682,"KEITHGARY","Keith Gary","DL","RET",1983,6,NA
2514684,"RUSSELLGARY","Russell Gary","CB","RET",1981,7,NA
2514687,"SAMMYGARZA","Sammy Garza","QB","RET",1987,1,NA
2514688,"MIKEGARZONI","Mike Garzoni","OL","RET",1947,2,NA
2514691,"JOEGASPARELLA","Joe Gasparella","CB","RET",1948,3,NA
2514691,"JOEGASPARELLA","Joe Gasparella","QB","RET",1948,3,NA
2514693,"RONGASSERT","Ron Gassert","DL","RET",1962,1,NA
2514694,"MARKGASTINEAU","Mark Gastineau","DL","RET",1979,10,NA
2514695,"NULLGATES","null Gates","OL","RET",1920,1,NA
2514697,"LESGATEWOOD","Les Gatewood","LB","RET",1946,2,NA
2514697,"LESGATEWOOD","Les Gatewood","OL","RET",1946,2,NA
2514698,"RICKGATEWOOD","Rick Gatewood","WR","RET",2006,1,NA
2514699,"TOMGATEWOOD","Tom Gatewood","TE","RET",1972,2,NA
2514699,"TOMGATEWOOD","Tom Gatewood","WR","RET",1972,2,NA
2514702,"FRANKGATSKI","Frank Gatski","LB","RET",1946,12,NA
2514702,"FRANKGATSKI","Frank Gatski","OL","RET",1946,12,NA
2514704,"DENNISGAUBATZ","Dennis Gaubatz","LB","RET",1963,7,NA
2514705,"BOBGAUDIO","Bob Gaudio","LB","RET",1947,4,NA
2514705,"BOBGAUDIO","Bob Gaudio","OL","RET",1947,4,NA
2514706,"CHARLIEGAUER","Charlie Gauer","DL","RET",1943,3,NA
2514706,"CHARLIEGAUER","Charlie Gauer","RB","RET",1943,3,NA
2514707,"FRANKGAUL","Frank Gaul","OL","RET",1949,1,NA
2514709,"BILLYGAULT","Billy Gault","RB","RET",1961,1,NA
2514710,"DONGAULT","Don Gault","QB","RET",1970,1,NA
2514711,"WILLIEGAULT","Willie Gault","WR","RET",1983,11,NA
2514712,"STEVEGAUNTY","Steve Gaunty","WR","RET",1979,1,NA
2514713,"FRANKGAUSE","Frank Gause","OL","RET",1929,1,NA
2514714,"GEORGEGAUSE","George Gause","DL","RET",2006,1,NA
2514715,"DUTCHGAUSTAD","Dutch Gaustad","OL","RET",1921,3,NA
2514716,"PRENTICEGAUTT","Prentice Gautt","RB","RET",1960,8,NA
2514718,"CHUCKGAVIN","Chuck Gavin","DL","RET",1960,4,NA
2514719,"BUCKGAVIN","Buck Gavin","RB","RET",1920,7,NA
2514720,"MOMCILOGAVRIC","Momcilo Gavric","K","RET",1969,1,NA
2514721,"BLENDAGAY","Blenda Gay","DL","RET",1974,3,NA
2514722,"CHETGAY","Chet Gay","OL","RET",1925,2,NA
2514723,"EVERETTGAY","Everett Gay","WR","RET",1988,2,NA
2514725,"BILLGAY","Bill Gay","DL","RET",1978,11,NA
2514725,"BILLGAY","Bill Gay","TE","RET",1978,11,NA
2514726,"BILLYGAY","Billy Gay","CB","RET",1951,1,NA
2514727,"KENTGAYDOS","Kent Gaydos","WR","RET",1975,1,NA
2514728,"CHUCKGAYER","Chuck Gayer","OL","RET",1926,1,NA
2514730,"DOUGGAYNOR","Doug Gaynor","QB","RET",1986,1,NA
2514731,"FRANKGAZIANO","Frank Gaziano","OL","RET",1944,1,NA
2514735,"KENGEDDES","Ken Geddes","LB","RET",1971,8,NA
2514736,"BOBGEDDES","Bob Geddes","LB","RET",1972,4,NA
2514737,"GENEGEDMAN","Gene Gedman","RB","RET",1953,4,NA
2514739,"MARKGEHRING","Mark Gehring","TE","RET",1987,1,NA
2514740,"BRUCEGEHRKE","Bruce Gehrke","DL","RET",1948,1,NA
2514741,"FREDGEHRKE","Fred Gehrke","CB","RET",1940,7,NA
2514741,"FREDGEHRKE","Fred Gehrke","RB","RET",1940,7,NA
2514742,"JACKGEHRKE","Jack Gehrke","WR","RET",1968,3,NA
2514743,"MITCHGEIER","Mitch Geier","OL","RET",1987,1,NA
2514744,"CHRISGEILE","Chris Geile","OL","RET",1987,1,NA
2514748,"CHUCKGELATKA","Chuck Gelatka","CB","RET",1937,4,NA
2514748,"CHUCKGELATKA","Chuck Gelatka","DL","RET",1937,4,NA
2514752,"PETEGENT","Pete Gent","WR","RET",1964,5,NA
2514754,"BYRONGENTRY","Byron Gentry","OL","RET",1937,3,NA
2514755,"CURTGENTRY","Curt Gentry","CB","RET",1966,3,NA
2514756,"DALEGENTRY","Dale Gentry","DL","RET",1946,3,NA
2514757,"LEEGENTRY","Lee Gentry","RB","RET",1941,1,NA
2514760,"WELDONGENTRY","Weldon Gentry","OL","RET",1930,2,NA
2514761,"ANDREWGEORGE","Andrew George","TE","RET",2010,1,NA
2514762,"CARLGEORGE","Carl George","OL","RET",1922,1,NA
2514763,"EDGEORGE","Ed George","OL","RET",1975,4,NA
2514764,"JEFFGEORGE","Jeff George","CB","RET",1987,1,NA
2514766,"RAYGEORGE","Ray George","OL","RET",1939,2,NA
2514767,"STEVEGEORGE","Steve George","DL","RET",1974,2,NA
2514768,"TIMGEORGE","Tim George","WR","RET",1973,2,NA
2514769,"TRESTINGEORGE","Trestin George","CB","RET",2006,1,NA
2514770,"BILLGEORGE","Bill George","DL","RET",1952,15,NA
2514770,"BILLGEORGE","Bill George","LB","RET",1952,15,NA
2514770,"BILLGEORGE","Bill George","OL","RET",1952,15,NA
2514771,"SIDGEPFORD","Sid Gepford","RB","RET",1920,1,NA
2514773,"WOODYGERBER","Woody Gerber","OL","RET",1941,2,NA
2514775,"TOMGEREDINE","Tom Geredine","WR","RET",1973,3,NA
2514776,"ROYGERELA","Roy Gerela","K","RET",1969,11,NA
2514777,"CHRISGERHARD","Chris Gerhard","CB","RET",1987,1,NA
2514778,"JOEGERI","Joe Geri","RB","RET",1949,4,NA
2514780,"JIMMYGERMAN","Jimmy German","CB","RET",1939,2,NA
2514782,"WILLIEGERMANY","Willie Germany","CB","RET",1972,4,NA
2514783,"CARLGERSBACH","Carl Gersbach","LB","RET",1970,7,NA
2514784,"RICKGERVAIS","Rick Gervais","CB","RET",1981,3,NA
2514785,"GORHAMGETCHELL","Gorham Getchell","DL","RET",1947,1,NA
2514786,"LUKEGETSY","Luke Getsy","QB","RET",2007,1,NA
2514788,"CHARLIEGETTY","Charlie Getty","OL","RET",1974,10,NA
2514789,"LEEGETZ","Lee Getz","OL","RET",1987,1,NA
2514791,"BILLGEYER","Bill Geyer","CB","RET",1942,3,NA
2514791,"BILLGEYER","Bill Geyer","RB","RET",1942,3,NA
2514793,"LOUGHECAS","Lou Ghecas","CB","RET",1941,1,NA
2514793,"LOUGHECAS","Lou Ghecas","RB","RET",1941,1,NA
2514795,"VERNGHERSANICH","Vern Ghersanich","OL","RET",1943,1,NA
2514797,"RALPHGIACOMARRO","Ralph Giacomarro","P","RET",1983,4,NA
2514798,"LOUIEGIAMMONA","Louie Giammona","RB","RET",1976,6,NA
2514799,"HALGIANCANELLI","Hal Giancanelli","RB","RET",1953,4,NA
2514800,"MARIOGIANELLI","Mario Gianelli","OL","RET",1948,4,NA
2514801,"JACKGIANNONI","Jack Giannoni","DL","RET",1938,1,NA
2514802,"NICKGIAQUINTO","Nick Giaquinto","RB","RET",1980,4,NA
2514804,"BILLGIAVER","Bill Giaver","RB","RET",1922,5,NA
2514805,"JIMGIBBONS","Jim Gibbons","TE","RET",1958,11,NA
2514806,"MIKEGIBBONS","Mike Gibbons","OL","RET",1976,2,NA
2514809,"DONNIEGIBBS","Donnie Gibbs","P","RET",1974,1,NA
2514811,"SONNYGIBBS","Sonny Gibbs","QB","RET",1964,1,NA
2514814,"PATGIBBS","Pat Gibbs","CB","RET",1972,1,NA
2514819,"ANDYGIBLER","Andy Gibler","TE","RET",1983,1,NA
2514820,"ROBERTGIBLIN","Robert Giblin","CB","RET",1975,2,NA
2514821,"JOHNGIBNEY","John Gibney","OL","RET",1978,1,NA
2514824,"ABEGIBRON","Abe Gibron","OL","RET",1949,11,NA
2514825,"ALECGIBSON","Alec Gibson","DL","RET",1987,1,NA
2514826,"ANTONIOGIBSON","Antonio Gibson","CB","RET",1986,5,NA
2514828,"JOEGIBSON","Joe Gibson","DL","RET",1942,5,NA
2514828,"JOEGIBSON","Joe Gibson","LB","RET",1942,5,NA
2514828,"JOEGIBSON","Joe Gibson","OL","RET",1942,5,NA
2514830,"CLAUDEGIBSON","Claude Gibson","CB","RET",1961,5,NA
2514832,"BUTCHGIBSON","Butch Gibson","OL","RET",1930,5,NA
2514834,"ERNESTGIBSON","Ernest Gibson","CB","RET",1984,6,NA
2514837,"GEORGEGIBSON","George Gibson","OL","RET",1930,1,NA
2514841,"PAULGIBSON","Paul Gibson","WR","RET",1972,1,NA
2514842,"PAULGIBSON","Paul Gibson","CB","RET",1947,3,NA
2514842,"PAULGIBSON","Paul Gibson","DL","RET",1947,3,NA
2514843,"DICKGIBSON","Dick Gibson","OL","RET",1922,2,NA
2514845,"TOMGIBSON","Tom Gibson","DL","RET",1989,3,NA
2514846,"FRANKGIDDENS","Frank Giddens","OL","RET",1981,2,NA
2514847,"WIMPYGIDDENS","Wimpy Giddens","OL","RET",1938,2,NA
2514850,"JONGIESLER","Jon Giesler","OL","RET",1979,10,NA
2514852,"FRANKGIFFORD","Frank Gifford","CB","RET",1952,12,NA
2514852,"FRANKGIFFORD","Frank Gifford","RB","RET",1952,12,NA
2514852,"FRANKGIFFORD","Frank Gifford","WR","RET",1952,12,NA
2514853,"BOBGIFFORD","Bob Gifford","LB","RET",1942,1,NA
2514854,"WAYNEGIFT","Wayne Gift","CB","RET",1937,1,NA
2514856,"DARENGILBERT","Daren Gilbert","OL","RET",1985,4,NA
2514857,"FREDDIEGILBERT","Freddie Gilbert","DL","RET",1986,4,NA
2514859,"KLINEGILBERT","Kline Gilbert","OL","RET",1953,5,NA
2514861,"LEWISGILBERT","Lewis Gilbert","TE","RET",1978,3,NA
2514868,"TOMGILBURG","Tom Gilburg","OL","RET",1961,5,NA
2514868,"TOMGILBURG","Tom Gilburg","P","RET",1961,5,NA
2514869,"COOKIEGILCHRIST","Cookie Gilchrist","RB","RET",1962,6,NA
2514870,"GEORGEGILCHRIST","George Gilchrist","DL","RET",1953,1,NA
2514871,"DENNYGILDEA","Denny Gildea","OL","RET",1926,1,NA
2514872,"JOHNNYGILDEA","Johnny Gildea","CB","RET",1935,4,NA
2514874,"JIMMIEGILES","Jimmie Giles","TE","RET",1977,13,NA
2514876,"RANDYGILL","Randy Gill","LB","RET",1978,1,NA
2514877,"OWENGILL","Owen Gill","RB","RET",1985,3,NA
2514878,"ROGERGILL","Roger Gill","RB","RET",1964,2,NA
2514878,"ROGERGILL","Roger Gill","WR","RET",1964,2,NA
2514879,"SLOKGILL","Slok Gill","LB","RET",1942,1,NA
2514879,"SLOKGILL","Slok Gill","OL","RET",1942,1,NA
2514880,"LARRYGILLARD","Larry Gillard","DL","RET",1978,1,NA
2514881,"JOHNGILLEN","John Gillen","LB","RET",1981,3,NA
2514882,"FERNANDARSGILLESPIE","Fernandars Gillespie","RB","RET",1984,1,NA
2514884,"WILLIEGILLESPIE","Willie Gillespie","WR","RET",1986,2,NA
2514885,"FREDGILLETT","Fred Gillett","RB","RET",1962,2,NA
2514886,"JIMGILLETTE","Jim Gillette","CB","RET",1940,6,NA
2514886,"JIMGILLETTE","Jim Gillette","RB","RET",1940,6,NA
2514887,"WALKERGILLETTE","Walker Gillette","WR","RET",1970,7,NA
2514889,"JOHNGILLIAM","John Gilliam","RB","RET",1967,11,NA
2514889,"JOHNGILLIAM","John Gilliam","WR","RET",1967,11,NA
2514890,"JONGILLIAM","Jon Gilliam","OL","RET",1961,7,NA
2514891,"JOEGILLIAM","Joe Gilliam","QB","RET",1972,4,NA
2514893,"FREDGILLIES","Fred Gillies","OL","RET",1920,9,NA
2514894,"GALEGILLINGHAM","Gale Gillingham","DL","RET",1966,10,NA
2514894,"GALEGILLINGHAM","Gale Gillingham","OL","RET",1966,10,NA
2514895,"JOEGILLIS","Joe Gillis","OL","RET",1923,1,NA
2514896,"DONGILLIS","Don Gillis","OL","RET",1958,4,NA
2514899,"HANKGILLO","Hank Gillo","RB","RET",1920,7,NA
2514900,"HORACEGILLOM","Horace Gillom","DL","RET",1947,10,NA
2514901,"BOBGILLSON","Bob Gillson","OL","RET",1930,2,NA
2514902,"WILLIEGILLUS","Willie Gillus","QB","RET",1987,1,NA
2514904,"HARRYGILMER","Harry Gilmer","CB","RET",1948,8,NA
2514904,"HARRYGILMER","Harry Gilmer","QB","RET",1948,8,NA
2514904,"HARRYGILMER","Harry Gilmer","RB","RET",1948,8,NA
2514905,"JAHKEENGILMORE","Jahkeen Gilmore","WR","RET",2007,1,NA
2514906,"JIMGILMORE","Jim Gilmore","OL","RET",1986,2,NA
2514911,"HUBERTGINN","Hubert Ginn","RB","RET",1970,9,NA
2514912,"TOMMIEGINN","Tommie Ginn","OL","RET",1980,2,NA
2514913,"JERRYGINNEY","Jerry Ginney","OL","RET",1940,1,NA
2514914,"PAULGIPSON","Paul Gipson","RB","RET",1969,4,NA
2514916,"TOMGIPSON","Tom Gipson","DL","RET",1971,1,NA
2514917,"JUGGIRARD","Jug Girard","CB","RET",1948,10,NA
2514917,"JUGGIRARD","Jug Girard","RB","RET",1948,10,NA
2514920,"ANDREWGISSINGER","Andrew Gissinger","OL","RET",1982,3,NA
2514926,"SCOTTYGLACKEN","Scotty Glacken","QB","RET",1966,2,NA
2514927,"CHETGLADCHUK","Chet Gladchuk","LB","RET",1941,3,NA
2514927,"CHETGLADCHUK","Chet Gladchuk","OL","RET",1941,3,NA
2514928,"MACKGLADDEN","Mack Gladden","DL","RET",1934,1,NA
2514929,"BOBGLADIEUX","Bob Gladieux","RB","RET",1969,4,NA
2514930,"CHARLESGLADMAN","Charles Gladman","RB","RET",1987,1,NA
2514931,"TONYGLADNEY","Tony Gladney","WR","RET",1987,1,NA
2514933,"JOEGLAMP","Joe Glamp","CB","RET",1947,3,NA
2514933,"JOEGLAMP","Joe Glamp","RB","RET",1947,3,NA
2514937,"BRIANGLASGOW","Brian Glasgow","TE","RET",1987,1,NA
2514939,"CHIPGLASS","Chip Glass","TE","RET",1969,6,NA
2514940,"GLENNGLASS","Glenn Glass","CB","RET",1962,5,NA
2514940,"GLENNGLASS","Glenn Glass","WR","RET",1962,5,NA
2514941,"LELANDGLASS","Leland Glass","WR","RET",1972,2,NA
2514942,"WILLIAMGLASS","William Glass","OL","RET",1980,1,NA
2514943,"BILLGLASS","Bill Glass","DL","RET",1958,11,NA
2514943,"BILLGLASS","Bill Glass","OL","RET",1958,11,NA
2514945,"TOMGLASSIC","Tom Glassic","OL","RET",1976,8,NA
2514946,"FRANKGLASSMAN","Frank Glassman","OL","RET",1929,1,NA
2514949,"CHARLESGLAZE","Charles Glaze","CB","RET",1987,1,NA
2514951,"BOBGLAZEBROOK","Bob Glazebrook","CB","RET",1978,6,NA
2514952,"HOWARDGLENN","Howard Glenn","OL","RET",1960,1,NA
2514955,"BILLGLENN","Bill Glenn","CB","RET",1944,1,NA
2514955,"BILLGLENN","Bill Glenn","QB","RET",1944,1,NA
2514956,"GEORGEGLENNIE","George Glennie","OL","RET",1926,1,NA
2514959,"EDDIEGLICK","Eddie Glick","RB","RET",1922,1,NA
2514960,"FREDGLICK","Fred Glick","CB","RET",1959,8,NA
2514961,"GARYGLICK","Gary Glick","CB","RET",1956,7,NA
2514961,"GARYGLICK","Gary Glick","RB","RET",1956,7,NA
2514962,"NORMGLOCKSON","Norm Glockson","OL","RET",1922,1,NA
2514963,"FREDGLODEN","Fred Gloden","CB","RET",1941,2,NA
2514963,"FREDGLODEN","Fred Gloden","RB","RET",1941,2,NA
2514965,"CLYDEGLOSSON","Clyde Glosson","WR","RET",1970,1,NA
2514966,"CLYDEGLOVER","Clyde Glover","DL","RET",1987,1,NA
2514968,"RICHGLOVER","Rich Glover","DL","RET",1973,2,NA
2514970,"LARRYGLUECK","Larry Glueck","CB","RET",1963,3,NA
2514971,"PAULGOAD","Paul Goad","RB","RET",1956,1,NA
2514972,"GUYGOAR","Guy Goar","OL","RET",1987,1,NA
2514973,"ARTGOB","Art Gob","DL","RET",1959,2,NA
2514974,"LESGOBLE","Les Goble","CB","RET",1954,2,NA
2514974,"LESGOBLE","Les Goble","RB","RET",1954,2,NA
2514977,"EDGODDARD","Ed Goddard","CB","RET",1937,2,NA
