"playerId","rushAtt","rushYds","rushTds","rec","recYds","recTds","fumbles","analyst","player","position","games","rush1st","rush40","rec1st","rec40","returnYds","returnTds","twoPts","rush100","rush150","rush200","regTds","season"
4327,81,301,2,78,622,4,NA,7,"Danny Woodhead","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
4383,84,346,3,15,116,0,NA,7,"Tim Hightower","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
71345,173,745,5,33,242,1,NA,7,"Rashad Jennings","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
79607,245,1077,6,42,312,1,NA,7,"LeSean McCoy","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
497149,153,656,7,6,37,0,NA,7,"LeGarrette Blount","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
497188,168,755,5,28,206,1,NA,7,"Ryan Mathews","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
497206,107,426,2,20,156,0,NA,7,"James Starks","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2495207,220,967,6,40,295,2,NA,7,"DeMarco Murray","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2495258,20,86,0,0,0,0,NA,7,"Matt Asiata","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2495328,83,365,2,44,367,2,NA,7,"Bilal Powell","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2495466,188,848,8,52,366,2,NA,7,"Mark Ingram","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2495469,46,210,1,12,104,1,NA,7,"Dion Lewis","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2495472,35,147,0,13,88,0,NA,7,"Jordan Todman","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2495473,47,202,0,58,466,3,NA,7,"Shane Vereen","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2495979,133,585,4,29,229,1,NA,7,"DeAngelo Williams","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2506404,182,729,5,26,211,1,NA,7,"Frank Gore","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2506467,80,330,3,43,316,2,NA,7,"Darren Sproles","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2506874,37,169,1,14,113,0,NA,7,"Reggie Bush","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2507164,297,1366,10,33,214,1,NA,7,"Adrian Peterson","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2507428,56,211,2,18,135,1,NA,7,"Mike Tolbert","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2507999,142,595,4,19,126,0,NA,7,"Chris Ivory","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2530763,1,5,0,11,85,0,NA,7,"Patrick DiMarco","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2532797,51,189,0,7,45,0,NA,7,"Brandon Bolden","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2532899,255,1149,5,32,228,1,NA,7,"Doug Martin","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2533034,275,1265,9,53,416,1,NA,7,"Lamar Miller","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2533457,100,401,3,5,29,0,NA,7,"Alfred Morris","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2533460,71,285,2,21,146,0,NA,7,"Robert Turbin","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2535708,29,114,0,4,26,0,NA,7,"Lance Dunbar","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2536044,22,86,0,12,79,0,NA,7,"Jamize Olawale","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2539217,50,225,1,20,165,0,NA,7,"Andre Ellington","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2539260,22,81,0,11,85,0,NA,7,"Denard Robinson","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2539265,3,11,0,12,82,0,NA,7,"Rex Burkhead","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2539289,18,77,0,1,11,0,NA,7,"Kenjon Barner","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2539303,3,14,0,13,82,0,NA,7,"Zach Line","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2539663,50,228,1,9,77,0,NA,7,"Mike Gillislee","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2540011,60,272,1,43,316,2,NA,7,"Chris Thompson","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2540020,53,205,0,73,599,3,NA,7,"Theo Riddick","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2540156,150,676,2,51,426,2,NA,7,"Giovani Bernard","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2540168,250,1098,7,31,248,1,NA,7,"Eddie Lacy","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2540175,198,910,7,51,375,3,NA,7,"LeVeon Bell","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2540204,115,516,4,28,137,1,NA,7,"Spencer Ware","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2540269,225,1014,7,37,285,1,NA,7,"C.J. Anderson","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2541161,232,1022,6,34,245,0,NA,7,"Latavius Murray","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2541544,82,346,2,44,275,1,NA,7,"Benny Cunningham","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2543551,57,246,2,9,72,0,NA,7,"KaDeem Carey","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2543565,17,76,0,2,13,0,NA,7,"Andre Williams","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2543583,206,887,8,59,445,2,NA,7,"Devonta Freeman","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2543600,74,287,1,8,56,0,NA,7,"Alfred Blue","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2543603,221,927,9,17,115,1,NA,7,"Jeremy Hill","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2543664,101,425,3,20,159,0,NA,7,"Terrance West","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2543715,75,336,2,26,166,0,NA,7,"Jerick McKinnon","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2543743,217,931,5,33,224,0,NA,7,"Carlos Hyde","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2543770,106,488,2,48,418,3,NA,7,"Charles Sims","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2543773,57,215,1,42,327,2,NA,7,"James White","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2550189,179,771,5,19,156,0,NA,7,"Isaiah Crowell","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2550268,51,215,2,11,81,0,NA,7,"Charcandrick West","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2550474,41,187,1,15,118,0,NA,7,"Antonio Andrews","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2550481,31,121,1,3,26,0,NA,7,"Orleans Darkwa","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2552374,184,755,4,37,266,1,NA,7,"Ameer Abdullah","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2552375,75,313,1,9,63,0,NA,7,"Cameron Artis-Payne","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2552379,202,809,5,35,276,2,NA,7,"Jeremy Langford","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2552453,108,485,3,21,145,1,NA,7,"Tevin Coleman","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2552461,132,516,3,64,514,2,NA,7,"Duke Johnson","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2552469,216,887,4,38,245,1,NA,7,"Melvin Gordon","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2552471,178,712,3,40,290,1,NA,7,"T.J. Yeldon","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2552475,278,1281,9,32,245,1,NA,7,"Todd Gurley","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2552582,150,646,3,28,212,1,NA,7,"Jay Ajayi","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2552631,81,325,2,29,229,1,NA,7,"Javorius Allen","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2552635,195,819,5,22,172,1,NA,7,"Matt Jones","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2553435,236,1086,10,66,545,3,NA,7,"David Johnson","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2553631,84,345,3,3,21,0,NA,7,"Zach Zenner","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2553733,205,985,6,22,165,0,NA,7,"Thomas Rawls","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2555223,106,446,3,20,155,1,NA,7,"Devontae Booker","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2555224,260,1145,9,37,271,1,NA,7,"Ezekiel Elliott","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2555227,36,155,1,4,26,0,NA,7,"Jonathan Williams","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2555229,95,416,3,23,146,0,NA,7,"Kenneth Dixon","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2555230,35,146,1,11,85,0,NA,7,"Kenyan Drake","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2555234,43,136,1,26,177,0,NA,7,"Tyler Ervin","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2555417,33,146,0,39,303,1,NA,7,"C.J. Prosise","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2555418,104,447,3,10,74,0,NA,7,"Jordan Howard","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2555460,72,315,1,14,105,0,NA,7,"Paul Perkins","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2555461,75,329,2,11,86,0,NA,7,"Wendell Smallwood","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2555464,85,376,3,17,132,0,NA,7,"DeAndre Washington","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2556075,114,456,3,8,47,0,NA,7,"Derrick Henry","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2556414,71,313,2,13,75,0,NA,7,"Rob Kelley","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2556528,42,184,1,9,66,0,NA,7,"D.J. Foster","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
234,150.5,607.8,3.8,30.7,249,1.3,1.4,9,"Matt Forte","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
262,57.7,232.7,1.4,3.3,25.1,0.1,0.8,9,"Chris Johnson","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
284,129.2,545.1,4.2,20.7,161,0.3,1.9,9,"Darren McFadden","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
949,177.4,724.9,5.5,11.5,87.2,0.4,2.3,9,"Jonathan Stewart","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
4433,10,20,0.1,26,278,1.2,0,9,"Marcel Reece","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
79607,240.7,1172.2,9.2,47.9,371.1,1.8,1.5,9,"LeSean McCoy","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
79629,15.8,55.9,0.3,7,43.5,0,0,9,"Cedric Peerman","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2495207,245,1056.6,7.2,44.7,323.9,2.1,1.9,9,"DeMarco Murray","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2495328,160.5,727.5,4.1,52.1,377.9,1.7,1.6,9,"Bilal Powell","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2495340,3.1,12.3,0,1.6,10.1,0,0,9,"Anthony Sherman","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2495466,164.8,760.3,5.3,42.3,314.4,2.2,1.8,9,"Mark Ingram","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2495469,79.7,347.4,2.3,24.2,187.3,1,2.4,9,"Dion Lewis","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2495471,104.7,443.7,2.4,15,107.8,0.2,1.2,9,"Jacquizz Rodgers","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2495473,67.3,287.7,1.5,40.7,322.7,1.9,2.3,9,"Shane Vereen","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2506147,9.9,29.8,1.8,10.4,63,0.4,0,9,"John Kuhn","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2506404,206.3,788.7,4.7,30,228.4,1.5,2,9,"Frank Gore","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2506467,82.9,367.8,2.2,48.3,377.1,1.9,1.1,9,"Darren Sproles","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2507737,4.4,18.6,0.2,3.9,33.7,0.2,0,9,"Darrel Young","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2507999,55.5,221,1.4,9.4,72.4,0,2.4,9,"Chris Ivory","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2508101,3.2,10.2,0.1,2.9,22.5,0,0,9,"James Develin","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2532797,3.9,13.9,0,2.5,20.1,0.2,0.2,9,"Brandon Bolden","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2532899,178.8,707,4.7,20.4,162.1,0.8,2.7,9,"Doug Martin","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2533034,263.2,1068.5,6.4,35.8,258.6,1.3,1.8,9,"Lamar Miller","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2533457,63.6,265,1.6,5.7,36.1,0.1,0.3,9,"Alfred Morris","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2533460,73.4,281.4,3,23.7,170.5,1.2,1.1,9,"Robert Turbin","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2535890,3.3,13.7,0,10.9,81,0.1,0.1,9,"Travaris Cadet","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2536044,9.8,38.4,0.3,6.5,58.6,0.2,0,9,"Jamize Olawale","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2539217,24.8,100.2,0.5,15,131.1,0.5,0.1,9,"Andre Ellington","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2539980,24.8,121.3,0.8,6.6,52.5,0.1,0.8,9,"Kerwynn Williams","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2540011,56.2,265.7,1.7,47.7,358.3,2,1.3,9,"Chris Thompson","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2540020,78.8,301.2,2,61.6,489.6,3.4,1,9,"Theo Riddick","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2540037,12.1,51.5,0.2,4.3,33.6,0,0.1,9,"Fozzy Whittaker","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2540156,101.6,414.3,2.2,35.5,299.2,1.3,1.5,9,"Giovani Bernard","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2540175,293.1,1339.9,9.2,77.2,633.7,2.3,2.6,9,"LeVeon Bell","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2540269,177,753.7,4.9,28.1,218.6,1,1.4,9,"C.J. Anderson","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2543551,17.7,68.1,0.4,2.2,18.7,0,0.1,9,"KaDeem Carey","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2543570,8.4,35.7,0.3,5.5,42.1,0,0,9,"Storm Johnson","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2543583,215.9,950.2,8.6,55.1,475.5,2.6,1.9,9,"Devonta Freeman","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2543600,44.3,175.6,0.7,9,59.2,0.2,0.9,9,"Alfred Blue","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2543603,113.8,445.8,3.8,10.6,78.5,0.1,1.2,9,"Jeremy Hill","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2543664,182.1,723.7,5,31.7,223.4,1,1.5,9,"Terrance West","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2543695,2.8,9.9,0.1,2.5,21.7,0,0,9,"Jay Prosch","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2543704,13.7,49.3,0.3,4.5,30.6,0.1,0.1,9,"Lorenzo Taliaferro","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2543715,53.1,210.2,0.8,23.9,163.7,0.9,1.2,9,"Jerick McKinnon","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2543743,217.7,920.8,5.9,27.6,189.1,1.2,3.8,9,"Carlos Hyde","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2543770,69.5,268,1.3,33.6,292.4,1.6,1.8,9,"Charles Sims","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2543773,57.4,236.9,1.8,48.3,416.4,3.3,1.2,9,"James White","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2550189,217.2,944.7,6.2,37,293.3,0.7,1.8,9,"Isaiah Crowell","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2550206,3.9,10.8,0.1,1.7,12.8,0,0,9,"Ryan Hewitt","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2550235,1.6,5.3,0,1.7,9.8,0,0,9,"Roosevelt Nix","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2550263,6.8,24.3,0.2,1.6,9.9,0,0.3,9,"Juwan Thompson","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2550268,54.8,210,1.2,11.6,91.1,0.2,0.9,9,"Charcandrick West","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2550400,4.2,16.1,0.2,2.2,14.2,0,0,9,"Keith Smith","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2550481,48.6,182.8,1.5,8.1,56.9,0.2,0.8,9,"Orleans Darkwa","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2550512,45.6,169.2,1.3,17.7,153.3,1.4,0.9,9,"Damien Williams","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2550633,8.4,35.7,0.3,5.5,42.1,0,0,9,"Senorise Perry","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2550738,15.8,59.8,0.1,3.9,32.7,0,0.1,9,"Fitzgerald Toussaint","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2552374,172.8,728.5,4.4,33.8,282.9,2,1.5,9,"Ameer Abdullah","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2552375,16.1,64.2,0.7,1,12.3,0,0.1,9,"Cameron Artis-Payne","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2552379,43.5,166.5,1.1,8.9,69.3,0.2,0.2,9,"Jeremy Langford","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2552382,33.1,121.4,0.7,8.1,60.9,0.1,0.4,9,"Malcolm Brown","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2552453,129.7,566,5.2,35.6,365.2,2.5,1.2,9,"Tevin Coleman","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2552461,85.9,365.4,1.9,56.9,495.2,1.8,1.2,9,"Duke Johnson","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2552464,5,16.3,0.1,2.5,23.5,0.1,0,9,"Jalston Fowler","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2552471,63.3,241.3,1.2,33.3,233.1,0.9,1.3,9,"T.J. Yeldon","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2552475,275,1036.5,8,39,298.6,1,1.7,9,"Todd Gurley","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2552477,21.2,98.1,1.5,7.4,54.8,0.4,0.9,9,"Aaron Ripkowski","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2552582,268.4,1203.5,8.3,35.7,254.2,1.4,1.7,9,"Jay Ajayi","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2552631,51.8,196.1,0.9,11.4,80.3,0.2,0.8,9,"Javorius Allen","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2552635,6.7,27.9,0,2,22.8,0,0,9,"Matt Jones","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2553435,281.5,1180.6,11.8,75.2,747.5,4.1,3.1,9,"David Johnson","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2553631,45.1,169,1.7,11.8,99.8,0.1,0.2,9,"Zach Zenner","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2553650,10.5,42.3,0.3,1.2,12.3,0.2,0.2,9,"Corey Grant","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2553660,6.5,32,0.1,2.1,14,0,0.1,9,"Akeem Hunt","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2553728,6.4,26.8,0.2,2.1,14,0,0.2,9,"Raheem Mostert","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2553733,119.9,485.5,4.1,13,100.4,0.2,1,9,"Thomas Rawls","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2553743,3.4,12,0.1,2.4,16.5,0.1,0,9,"Rod Smith","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2553762,16.2,66.5,0.3,3.1,27.1,0,0.1,9,"Terron Ward","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2553867,9,39,0.4,2.2,14.4,0,0.1,9,"Mack Brown","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2555219,6.3,21.7,0.1,2.3,13.6,0,0.1,9,"Daniel Lasco","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2555223,71.7,278.8,1.5,16,128.5,0.6,2.4,9,"Devontae Booker","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2555224,200.4,970.3,7.2,25.4,241,1,1.5,9,"Ezekiel Elliott","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2555227,93,394,3.4,11.1,76.7,0.2,2.9,9,"Jonathan Williams","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2555230,37.8,163.7,1,9.8,74.1,0.2,0.7,9,"Kenyan Drake","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2555234,5.4,20.8,0.1,6.7,55.1,0.2,0,9,"Tyler Ervin","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2555417,56.3,255.6,2,38,358.4,1.4,1,9,"C.J. Prosise","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2555418,267.5,1246.7,7.1,34.6,304.1,1.3,1.8,9,"Jordan Howard","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2555430,15.5,62.5,0.2,2.5,22.5,0,0.3,9,"Alex Collins","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2555432,5.3,27.2,0.6,6.7,53.7,0.1,0,9,"Andy Janovich","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2555460,192.6,780.7,3.8,25.2,213.7,1,1.3,9,"Paul Perkins","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2555461,81.1,332.7,2,12.1,90.8,0.3,1.2,9,"Wendell Smallwood","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
2555464,89.8,420.4,2.3,19.3,141,0.6,1.6,9,"DeAndre Washington","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
